component,side,n_tg,att,p,within,tau2,tau2_plain,tau2_half,tau2_mom,bias_exact,n_half,k_loo,k_plain,k_half,k_mom,k_source,k,at_floor,shrink_mean
fg3,def,2460,59182.0,0.3535872393633199,0.21926010291218473,0.00010560920714093648,6.649974407279927e-05,4.925835704656778e-05,6.246321251121186e-05,-0.00011453743124728653,30,2076.1457153975225,3297.157093900303,4451.226473203338,3510.2277660283407,mom,3510.2277660283407,False,0.0073224099614983785
rim,def,2460,64431.0,0.6123605096925393,0.2266397080006399,0.0004906887500493013,0.0004722876928450874,0.0004969856254642551,0.0004675815666943604,-0.00012662836921774532,30,461.88079098587156,479.87637923687925,456.02869859450414,484.70625051133663,mom,484.70625051133663,False,0.05418043045362464
mid,def,2460,84269.0,0.3988299374621747,0.2327160484181927,6.828759315801949e-05,5.802946215654075e-05,2.9464566258555163e-05,5.6532141903694274e-05,-8.551836245975212e-05,30,3407.8818370370873,4010.3085531004235,7898.166440872776,4116.526290736299,mom,4116.526290736299,False,0.008684525254929961
fg2,def,2460,148700.0,0.4913517148621385,0.24561788674161353,0.0002450441167311691,0.00022932000689629845,0.00021537816860756333,0.0002249421905906877,-4.9646651783219e-05,30,1002.3414967806548,1071.0704664014997,1140.4028938009471,1091.915598832893,mom,1091.915598832893,False,0.053395751963546026
ft,def,2460,55951.0,0.755607585208486,0.17389517921321507,5.799640078482438e-05,5.929572200580222e-05,9.346788789444306e-07,9.262218637507249e-05,-0.00013765861318066431,30,2998.378810754017,2932.6766473338334,186048.04615848567,1877.467872643694,mom,1877.467872643694,False,0.013236273138842205
tov,def,2460,237804.0,0.1486728566382399,0.1250190008633185,0.00015599182541500714,0.00015506572255422006,0.00014841436291748375,0.00015446832387992283,-1.7044205650225183e-05,30,801.4458484007912,806.2323433188435,842.364569073596,809.3504074045821,mom,809.3504074045821,False,0.10700621694042198
oreb,def,2460,118704.0,0.26652850788515975,0.19018619891068128,0.0002597748893517966,0.0002566328851392287,0.00021855797498705564,0.0002628516442066029,-6.240609145583977e-05,30,732.1192567351044,741.0827291580395,870.1864982137819,723.5495881516869,mom,723.5495881516869,False,0.06365219794833887
rim_share,def,2460,207882.0,0.309940254567495,0.20904765616505025,0.0003044581072211265,0.0003046639168442855,0.0003216497519434933,0.00032229766299062744,-5.528912998566653e-05,30,686.622071171256,686.1582373468108,649.9232624988167,648.6167297189786,mom,648.6167297189786,False,0.11594221721010285
mid_share,def,2460,207882.0,0.40536939225137336,0.233218823321478,0.0008112819628321165,0.000811007947302224,0.0008077999884929821,0.0008372695938856631,-8.571711602388549e-05,30,287.4695038298779,287.56663124852025,288.70862421843685,278.5468683260534,mom,278.5468683260534,False,0.23379082999161965
thr_share,def,2460,207882.0,0.2846903531811316,0.19780579053400651,0.00046152759946971176,0.00046611178920228426,0.00042560606963556324,0.000489190056252116,-6.550351270493339e-05,30,428.5892994509589,424.37414181807424,464.76261652796234,404.35366174340726,mom,404.35366174340726,False,0.1737475496099731
ftr,def,2460,232737.0,0.24040440497213594,0.17676453661153935,0.00023123594477807106,0.0002292790748563594,0.00020857899409953807,0.00026608179526021054,-6.867445363851201e-05,30,764.4336471182683,770.9579983357845,847.470462568171,664.3240528299774,mom,664.3240528299774,False,0.12522837622310798
fg3,off,2460,66378.0,0.357543161890988,0.22139424205649433,0.00024069962597767655,0.00020767327711231404,0.000171081640097677,0.00019437877890743837,-9.748365329751376e-05,30,919.7947074376731,1066.0699591924854,1294.0853380297965,1138.9836035646695,mom,1138.9836035646695,False,0.02449076530089063
rim,off,2460,64544.0,0.6194998760535448,0.22520165379112445,0.00040810160733688566,0.00039389423130676844,0.0003196423755659192,0.0003915241292308004,-0.0001242327426472752,30,551.8274119543511,571.7312818824588,704.5425481912724,575.192272909366,mom,575.192272909366,False,0.04615469887137829
mid,off,2460,79053.0,0.40833364957686613,0.23385841056032353,0.0001680275407515606,0.0001549550301008288,0.00014709578818451982,0.0001510470037672006,-9.238945514195848e-05,30,1391.7861888254263,1509.2018013752281,1589.8375707873224,1548.249251741233,mom,1548.249251741233,False,0.02159827016555334
fg2,off,2460,143597.0,0.503248675111597,0.24542914368513297,0.00028664846695782204,0.0002715052688690478,0.00023767663243035592,0.0002670242347925263,-5.232758488357885e-05,30,856.2025336812488,903.9572038784564,1032.617894218308,919.1268495753865,mom,919.1268495753865,False,0.060835425964205804
ft,off,2460,55444.0,0.7708137940985499,0.1673232166598691,0.0006220228482780382,0.0006158676290918961,0.0005323045982722685,0.0005977277897180036,-0.00010762989337266488,30,268.99850563861804,271.6869807016633,314.3373497109731,279.93213556091973,mom,279.93213556091973,False,0.0809914517278628
tov,off,2460,238801.0,0.14362167662614478,0.12153722220211159,0.00010233376813497526,0.00010037626156058862,0.00010170343813626808,0.0001004124648195813,-1.6564956121570422e-05,30,1187.655105612915,1210.8163853935714,1195.0158660247953,1210.3798310347897,mom,1210.3798310347897,False,0.07445694337321401
oreb,off,2460,118203.0,0.26297132898488196,0.18849866631355197,0.0005867346745057595,0.0005862257510731624,0.0005147340959158507,0.0005806588055018682,-5.7889068066305726e-05,30,321.2673027588412,321.5462063351544,366.2059067180348,324.6289637347892,mom,324.6289637347892,False,0.1308566724321403
rim_share,off,2460,209975.0,0.3073889748779617,0.20803690612035053,0.0009651585312704148,0.0009663089666984452,0.0008766144810866203,0.0009655846793057172,-4.7438185902134814e-05,30,215.54687585521995,215.2902573502377,237.31858257973946,215.45174709061766,mom,215.45174709061766,False,0.2847539555687925
mid_share,off,2460,209975.0,0.3764876771044172,0.22644039609496278,0.0035944382852017153,0.003592964087233311,0.0034627909016840056,0.003544510001108378,-5.7473905407801755e-05,30,62.997436074286426,63.023284006528606,65.3924543884072,63.88482357904315,mom,63.88482357904315,False,0.5726536962424237
thr_share,off,2460,209975.0,0.31612334801762115,0.21039485337737618,0.0022095674057390465,0.002209863807394113,0.0021190614545009904,0.002186193945236152,-4.369498699303546e-05,30,95.21992985183641,95.20715832052804,99.28681064463099,96.23796362433407,mom,96.23796362433407,False,0.47094279166391256
ftr,off,2460,234289.0,0.23664790066968572,0.17535614491079887,0.00025201747199400475,0.00024963101304194984,0.0001991292331986251,0.00028015090288661395,-6.156855017852049e-05,30,695.8094751262739,702.4613759882901,880.6147751088192,625.9346056142148,mom,625.9346056142148,False,0.13261944619582536
fg3,def,2460,66378.0,0.357543161890988,0.22139424205649433,9.775840004059365e-05,6.636793478313325e-05,7.712673808334187e-05,5.989163692199259e-05,-9.932918934209598e-05,30,2264.7081167916162,3335.8615539255784,2870.525158438042,3696.580247837523,mom,3696.580247837523,False,0.007683562515244644
rim,def,2460,64544.0,0.6194998760535448,0.22520165379112445,0.0005775991103736814,0.0005605852547343515,0.000562309412835024,0.0005499704618927346,-0.0001223640313341005,30,389.8926604049456,401.7259674406569,400.49419172215846,409.47954371238114,mom,409.47954371238114,False,0.06358733445814659
mid,def,2460,79053.0,0.40833364957686613,0.23385841056032353,8.511369917001951e-05,7.186986677002846e-05,5.2745025067215926e-05,7.094782257892355e-05,-9.297146259659923e-05,30,2747.6001259583127,3253.9146247290437,4433.752951340998,3296.2027876215016,mom,3296.2027876215016,False,0.01026860825883184
fg2,def,2460,143597.0,0.503248675111597,0.24542914368513297,0.00013058140252741036,0.00011340261200895229,0.00010194960645278031,0.00011330018059537305,-5.420332245203091e-05,30,1879.5107031693499,2164.2283130635315,2407.3574408431646,2166.184929233518,mom,2166.184929233518,False,0.026767409517559817
ft,def,2460,55444.0,0.7708137940985499,0.1673232166598691,-3.0434862883439692e-05,-3.550650029662854e-05,1.431126710368459e-05,9.475820865154641e-07,-0.00011628447058820923,30,1000000.0,1000000.0,11691.712232580017,176579.1260102493,mom,176579.1260102493,False,0.000140655798872866
tov,def,2460,238801.0,0.14362167662614478,0.12153722220211159,8.446242781369925e-05,8.275913791277203e-05,7.159238084204818e-05,8.320797352349034e-05,-1.6815309880678617e-05,30,1438.9501385182662,1468.5655900646473,1697.6278868313516,1460.6439389826091,mom,1460.6439389826091,False,0.06249927751287269
oreb,def,2460,118203.0,0.26297132898488196,0.18849866631355197,0.00017978417496626904,0.00017757028984032462,0.00019010905698115907,0.0001864903072502817,-6.302257893026102e-05,30,1048.47196005387,1061.5439468114537,991.5291217936729,1010.7692410017585,mom,1010.7692410017585,False,0.04619568031105998
rim_share,def,2460,209975.0,0.3073889748779617,0.20803690612035053,0.0003619762283661626,0.00036170053981016197,0.0003442971565041138,0.0003778891077207775,-5.462230403157722e-05,30,574.7253267413672,575.1633830282321,604.2364921996236,550.5236903363436,mom,550.5236903363436,False,0.1349234319027148
mid_share,def,2460,209975.0,0.3764876771044172,0.22644039609496278,0.0004967576733672764,0.0004891172720198262,0.0004537086374027709,0.0005334012571708978,-9.591122358752013e-05,30,455.83673536441717,462.9572682229551,499.0876907065465,424.5216767878988,mom,424.5216767878988,False,0.16820100908249613
thr_share,def,2460,209975.0,0.31612334801762115,0.21039485337737618,0.0004974569739820888,0.0004970934235286955,0.0004645795309044562,0.0005185405525899692,-6.51730183709459e-05,30,422.94080570061834,423.2501244612237,452.8715524073428,405.744261131576,mom,405.744261131576,False,0.17461953663070098
ftr,def,2460,234289.0,0.23664790066968572,0.17535614491079887,0.000498561241380322,0.0004982106062386217,0.00048373741234164247,0.0005196465269946062,-5.8539691120651644e-05,30,351.7243827965968,351.97192254636735,362.5027554969276,337.4527410487611,mom,337.4527410487611,False,0.22085847034525938
fg3,off,2460,71321.0,0.3617588087660016,0.22314250608426467,5.552847558272099e-05,2.5524220926542517e-05,6.144384481755444e-05,2.2046152978168207e-05,-9.433135423323716e-05,30,4018.5238968400704,8742.382646132788,3631.649463780188,10121.607443495357,mom,10121.607443495357,False,0.003007134276409833
rim,off,2460,63668.0,0.642630520826789,0.21904313238218912,0.0005476363088732977,0.0005323500072083797,0.0005619693132844958,0.0005233436884690932,-0.0001227402939239615,30,399.97919939393097,411.46450533708406,389.77774622953297,418.54547443371916,mom,418.54547443371916,False,0.06156873128507975
mid,off,2460,76669.0,0.40042259583403983,0.23162416944145672,0.0003463316658448992,0.00033278905188727546,0.0003033676581861182,0.00032754474789122614,-9.992876482225114e-05,30,668.792929680265,696.0089826510099,763.5097651027575,707.1527506781347,mom,707.1527506781347,False,0.04508993409388628
fg2,off,2460,140337.0,0.5103073316374156,0.2448907847659606,0.00041344167846622804,0.00039612278783286465,0.0003949821657899112,0.0003914775299509403,-5.5998228266608335e-05,30,592.322442368288,618.2193811815919,620.0046634414796,625.5551494785669,mom,625.5551494785669,False,0.08516586267305624
ft,off,2460,52041.0,0.76583847351127,0.1692821869541966,0.0004689410371256782,0.00046488689028160237,0.00038494012968071865,0.00045416729539896294,-0.00011748752346399025,30,360.9882129143419,364.13628883287066,439.76237835895296,372.73090482107654,mom,372.73090482107654,False,0.05902604618315768
tov,off,2460,241064.0,0.14550492815186009,0.12294739116422003,6.591191657075435e-05,6.499005906568434e-05,5.6733609508705674e-05,6.494073377954041e-05,-1.609967291219767e-05,30,1865.3287229516366,1891.7876507845488,2167.0997531957482,1893.2245450382427,mom,1893.2245450382427,False,0.04934618326170795
oreb,off,2460,118309.0,0.25428327515235527,0.18457230644492945,0.0003297443267304635,0.00032863100252110184,0.00031271309496369045,0.0003303734616834041,-5.809703954454944e-05,30,559.743690740738,561.6399701457801,590.2289012436796,558.6777627490084,mom,558.6777627490084,False,0.08057469565323244
rim_share,off,2460,211658.0,0.30080601725424977,0.20537348341866674,0.0005811535539175556,0.0005821015783938907,0.0005090437776273523,0.0005933453393606883,-5.341491419060958e-05,30,353.3893616140592,352.81382329407916,403.44955079484595,346.1280805541516,mom,346.1280805541516,False,0.19990247507580067
mid_share,off,2460,211658.0,0.3622305795197914,0.22243074109406644,0.00273126281207417,0.00273030050584423,0.0024849777799538187,0.002699642071136287,-7.202927771546693e-05,30,81.4387909177984,81.46749437212192,89.51015292305757,82.39267844883034,mom,82.39267844883034,False,0.5116037743730423
thr_share,off,2460,211658.0,0.33696340322595886,0.2175057000903908,0.00211957929548599,0.0021200253475399376,0.0019433681352548833,0.0020990746737712495,-4.657707624398884e-05,30,102.61739230686331,102.59580166943894,111.92202658085867,103.6198010524393,mom,103.6198010524393,False,0.45451478706221016
ftr,off,2460,234386.0,0.2220311793366498,0.16767444697416148,0.00041603004449486603,0.0004151960875657009,0.0003923988934564457,0.00043787306569640836,-5.672269806750046e-05,30,403.03446636347593,403.84399563405947,427.3061157160794,382.9293466760425,mom,382.9293466760425,False,0.19992013662835764
fg3,def,2460,71321.0,0.3617588087660016,0.22314250608426467,4.89805199851711e-05,2.029842042355707e-05,-9.684832974066536e-06,1.686495601769158e-05,-9.416770470750987e-05,30,4555.739835996459,10993.097070021247,1000000.0,13231.134777356372,mom,13231.134777356372,False,0.00230211731440617
rim,def,2460,63668.0,0.642630520826789,0.21904313238218912,0.0005042424707449564,0.0004935374699380326,0.0004953467275657344,0.00048628696163827476,-0.0001227912698010373,30,434.40040276373344,443.82269984423203,442.2016341131905,450.44006864639044,mom,450.44006864639044,False,0.05747198566053845
mid,def,2460,76669.0,0.40042259583403983,0.23162416944145672,0.00018969457564357793,0.00017460714763919372,0.00017837186053195586,0.00017610938785472664,-0.00010145538651275494,30,1221.0373894752868,1326.5446035467137,1298.5465798847827,1315.228973667914,mom,1315.228973667914,False,0.024791029575112627
fg2,def,2460,140337.0,0.5103073316374156,0.2448907847659606,0.00020606410784825406,0.00018919823805709524,0.00016281675327469867,0.0001904402982983672,-5.832680030909754e-05,30,1188.4203771493217,1294.3608105486626,1504.0883683068505,1285.9189307836757,mom,1285.9189307836757,False,0.043362411100386335
ft,def,2460,52041.0,0.76583847351127,0.1692821869541966,3.82132041496871e-05,3.9391120804386984e-05,4.143879709583136e-05,5.660398373502739e-05,-0.00012381294848573489,30,4429.939616973541,4297.470686219816,4085.1134400140677,2990.6408663148964,mom,2990.6408663148964,False,0.0077944417825557884
tov,def,2460,241064.0,0.14550492815186009,0.12294739116422003,7.029643816559915e-05,6.872723967767069e-05,6.144895871680175e-05,6.858901778753276e-05,-1.605497605597461e-05,30,1748.9846480498722,1788.9179274599228,2000.8051191045327,1792.522988812472,mom,1792.522988812472,False,0.05197390575698467
oreb,def,2460,118309.0,0.25428327515235527,0.18457230644492945,0.00014358214768259,0.00014087066106562926,0.0001554465815285247,0.0001492310214822632,-6.023874251683492e-05,30,1285.4822791267504,1310.2253162490686,1187.3680632279465,1236.8226432522727,mom,1236.8226432522727,False,0.03810751511828362
rim_share,def,2460,211658.0,0.30080601725424977,0.20537348341866674,0.0003083802900599013,0.0003087347421729126,0.00025656577882846455,0.0003284367133794043,-5.678278491344744e-05,30,665.9747397564676,665.2101476277766,800.4710696666054,625.306109373415,mom,625.306109373415,False,0.12154967868717151
mid_share,def,2460,211658.0,0.3622305795197914,0.22243074109406644,0.0007769325667230288,0.0007747044805378392,0.0006852523952092251,0.0008094779598629451,-9.536791738910688e-05,30,286.29349652858804,287.1168899651177,324.5968093641652,274.78294916359033,mom,274.78294916359033,False,0.23933512951731079
